"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.176771809E0,7.231686115E0,3.232172430E-1,7.552509308E0
4.186653809E0,7.129932880E0,3.902548850E-1,7.088034153E0
4.196654540E0,6.950367451E0,4.860229492E-1,6.579266071E0
4.206685617E0,6.987477779E0,6.560112834E-1,6.318298340E0
4.216701348E0,7.193378925E0,7.266402245E-1,6.211756229E0
4.226655348E0,7.235277653E0,5.075707436E-1,5.819107056E0
4.236665694E0,7.187393665E0,4.106055796E-1,5.448006153E0
4.246650656E0,7.453149796E0,5.063736439E-1,5.612008572E0
4.256650771E0,7.748833656E0,4.177882075E-1,6.604405403E0
4.266666848E0,8.185775757E0,4.429273307E-2,6.839036942E0
4.276666809E0,7.927201748E0,2.047042400E-1,6.907271862E0
4.286820079E0,7.839813232E0,4.201824069E-1,6.616376400E0
4.297322771E0,7.782352448E0,5.841852427E-1,6.279991150E0
4.306658002E0,7.647080421E0,4.644751251E-1,5.997475147E0
4.316657002E0,7.459135532E0,4.967968464E-1,5.570110321E0
4.326651848E0,7.398083210E0,6.548141837E-1,5.325901508E0
4.336647079E0,7.698555470E0,7.817068696E-1,5.383362293E0
4.346701694E0,7.933187485E0,7.374141216E-1,5.538985729E0
4.356696194E0,8.092401505E0,5.997475386E-1,5.653907299E0
4.366652771E0,8.329427719E0,3.998316824E-1,5.819107056E0
4.376728771E0,8.233659744E0,3.292027414E-1,5.576095581E0
4.386241367E0,8.062474251E0,5.063736439E-1,5.366602898E0
4.396652425E0,8.062474251E0,5.063736439E-1,5.366602898E0
4.406659040E0,8.458714485E0,5.793967843E-1,5.717353821E0
4.416659271E0,8.316259384E0,6.224924326E-1,5.955576897E0
4.426666271E0,8.016983986E0,6.272808313E-1,5.691017628E0
4.436694579E0,7.814674377E0,5.171475410E-1,5.534197330E0
4.446699309E0,7.772775650E0,5.985504389E-1,5.725733280E0
4.456678155E0,7.903259754E0,5.554547906E-1,5.663484097E0
4.466857425E0,8.111555099E0,4.716577232E-1,5.288791656E0
4.476659848E0,8.196549416E0,4.680664241E-1,5.270834923E0
4.486665309E0,8.139088631E0,4.716577232E-1,5.305551052E0
4.496665002E0,8.175002098E0,3.890577853E-1,5.137956619E0
4.506651348E0,8.443152428E0,4.405331016E-1,5.088875771E0
4.516679117E0,8.714894295E0,4.560954273E-1,5.219359875E0
4.527630117E0,8.708909035E0,4.656722248E-1,5.175066948E0
4.536669617E0,8.392873764E0,4.836287498E-1,5.141548157E0
4.546672425E0,8.172607422E0,4.955997467E-1,5.179855347E0
4.556725155E0,7.964312077E0,5.075707436E-1,5.140350819E0
4.566677809E0,7.875726700E0,5.315127969E-1,5.092466831E0
4.576667540E0,7.806294441E0,6.512228847E-1,5.002684593E0
4.586658309E0,8.431180954E0,4.955997467E-1,5.335478306E0
4.596650348E0,8.728062630E0,2.861070931E-1,5.505466938E0
4.606657194E0,8.675390244E0,3.016694188E-1,5.330689907E0
4.616653540E0,8.695740700E0,3.148375154E-1,5.058948040E0
4.626693540E0,8.832210541E0,3.615244627E-1,5.037400246E0
4.636682655E0,8.835801125E0,4.548983276E-1,5.037400246E0
4.646684425E0,8.536525726E0,5.494692922E-1,4.614823818E0
4.656679078E0,8.061277390E0,6.129156351E-1,4.237737179E0
4.666686848E0,7.993042469E0,6.057330370E-1,4.407725334E0
4.676692809E0,8.125920296E0,5.494692922E-1,4.513070107E0
4.686678963E0,8.340201378E0,5.482721925E-1,4.596867085E0
4.696662040E0,8.754398346E0,4.788403511E-1,4.745307922E0
4.706681386E0,9.039308548E0,3.507505357E-1,4.838681698E0
4.716680617E0,8.913613319E0,1.987187415E-1,4.094084740E0
4.726688694E0,8.438364029E0,2.777273953E-1,3.772064686E0
4.736744848E0,8.672995567E0,3.734954596E-1,3.695450306E0
4.746706078E0,8.537723541E0,2.059013397E-1,3.566163540E0
4.756680386E0,8.580819130E0,2.466027737E-1,3.800795317E0
4.766644848E0,8.935160637E0,2.980781198E-1,4.177882195E0
4.776701848E0,9.085995674E0,2.561795712E-1,4.290409565E0
4.786649809E0,8.644265175E0,2.358288616E-1,3.951629877E0
4.796650040E0,8.319850922E0,2.980781198E-1,3.715801001E0
4.806650463E0,8.426392555E0,2.849099934E-1,3.597288132E0
4.816755424E0,8.923190117E0,2.920926213E-1,3.945644379E0
4.826705463E0,9.503783226E0,4.393360019E-1,4.025850296E0
4.836753040E0,9.774328232E0,4.620809257E-1,3.960009575E0
4.846695271E0,9.678560257E0,2.166752517E-1,3.567360640E0
4.856752424E0,9.566033363E0,2.154781520E-1,2.968810081E0
4.866644540E0,9.282320023E0,5.015852451E-1,3.102885485E0
4.876652501E0,8.938752174E0,4.884171486E-1,2.901772499E0
4.886675924E0,8.937555313E0,3.830722570E-1,2.816778183E0
4.896688540E0,9.054870605E0,3.782838583E-1,3.066972494E0
4.906676001E0,9.724050522E0,5.386953801E-2,3.432088137E0
4.916677463E0,1.005684471E1,1.065419763E-1,3.531447411E0
4.926653117E0,1.024239445E1,2.382230759E-1,3.851073503E0
4.936675540E0,1.009754562E1,2.094926536E-1,4.177882195E0
4.946686809E0,9.710882187E0,-4.788403399E-3,3.817554712E0
4.956677117E0,9.774328232E0,1.197100803E-2,3.655946016E0
4.966642194E0,9.548076630E0,-3.950432688E-2,3.491943121E0
4.976688386E0,9.251194954E0,5.985504016E-3,3.209427357E0
4.986675924E0,9.266757965E0,2.370259613E-1,3.118447781E0
4.996687617E0,9.327810287E0,2.645592988E-1,3.116053581E0
5.006687078E0,9.281123161E0,2.346317619E-1,3.143586874E0
5.016688693E0,9.264363289E0,3.268085420E-1,3.232172251E0
5.026684040E0,9.458293915E0,4.297592044E-1,3.309983969E0
5.036686540E0,9.418789864E0,4.273650050E-1,3.113659382E0
5.046686847E0,9.105149269E0,3.411737382E-1,2.877830505E0
5.056677617E0,9.030928612E0,2.789244950E-1,3.185485363E0
5.066682232E0,9.029731750E0,1.556231081E-1,3.342305660E0
5.076693770E0,8.856152534E0,-5.386953801E-2,3.075352192E0
5.086676540E0,8.895656586E0,9.696517140E-2,3.052607059E0
5.096686117E0,9.374496460E0,1.795651317E-1,3.278859138E0
5.106676809E0,9.891644478E0,1.065419763E-1,3.533841610E0
5.116679886E0,9.902418137E0,1.711854190E-1,3.433285236E0
5.126651463E0,9.807847023E0,3.256114423E-1,3.468001127E0
5.136676770E0,9.791088104E0,2.501940727E-1,3.375824451E0
5.146692001E0,9.679757118E0,2.525882721E-1,3.353079557E0
5.156680540E0,9.752780914E0,2.729389966E-1,3.196259260E0
5.166678078E0,9.513360023E0,1.891419291E-1,2.874239206E0
5.176665924E0,9.121908188E0,8.499415964E-2,2.624045134E0
5.186647040E0,8.973467827E0,1.975216419E-1,2.330755472E0
5.196645847E0,8.755595207E0,3.184288144E-1,2.267308950E0
5.206680155E0,8.790311813E0,2.645592988E-1,2.327163935E0
5.216680809E0,9.074024200E0,1.999158412E-1,2.559401512E0
5.226678001E0,9.718064308E0,6.368576288E-1,3.301604033E0
5.236685193E0,1.010113716E1,5.422866940E-1,3.162740469E0
5.246687578E0,1.008318043E1,3.734954596E-1,3.074155092E0
5.256681193E0,9.707290649E0,2.837128937E-1,2.971204281E0
5.266684116E0,9.318233490E0,2.717418969E-1,2.797624588E0
5.276656309E0,9.159018517E0,3.722983599E-1,2.712630510E0
5.286678809E0,8.975862503E0,5.063736439E-1,2.583343744E0
5.296686655E0,8.894459724E0,5.722141862E-1,2.266111851E0
5.306682847E0,8.775946617E0,4.812345505E-1,1.958456993E0
5.316677770E0,8.995016098E0,3.722983599E-1,1.642422318E0
5.326684693E0,9.543288231E0,4.513070285E-1,1.881842494E0
5.336678655E0,1.000417137E1,3.339911401E-1,2.280477047E0
5.346645809E0,1.054645824E1,2.597708702E-1,3.298012733E0
5.356685193E0,1.063264942E1,5.231330991E-1,3.567360640E0
5.366678693E0,1.026274586E1,5.279214978E-1,3.329137564E0
5.376657809E0,9.578003883E0,3.950432837E-1,3.016694069E0
5.386677655E0,9.166201591E0,2.992752194E-1,2.862268209E0
5.396653347E0,9.078812599E0,3.567360640E-1,2.852691412E0
5.406646078E0,9.046490669E0,2.992752194E-1,2.626439333E0
5.416646809E0,8.990227699E0,2.070984542E-1,2.329558372E0
5.426643309E0,9.230844498E0,2.454056740E-1,2.091335297E0
5.436647886E0,9.530119896E0,1.903390288E-1,2.144007683E0
5.446650732E0,9.651026726E0,9.337386489E-2,2.120065689E0
5.456678616E0,9.864110947E0,8.259996027E-2,2.127248287E0
5.466683539E0,9.896432877E0,1.604115069E-1,2.255337954E0
5.476690693E0,9.793481827E0,3.136404157E-1,2.551021814E0
5.486646770E0,9.688137054E0,5.997475386E-1,2.925714493E0
5.496683116E0,9.405621529E0,6.536170840E-1,2.841917515E0
5.506680001E0,9.168595314E0,4.082113802E-1,2.561795712E0
5.516682732E0,9.415198326E0,1.185129806E-1,2.555810213E0
5.526687347E0,9.786299706E0,1.735796183E-1,2.614468336E0
5.536688424E0,9.593565941E0,4.058171809E-1,2.397793055E0
5.546683078E0,9.424775124E0,6.296750307E-1,2.183511972E0
5.556678693E0,9.555258751E0,8.678981066E-1,1.692700624E0
5.566679039E0,9.595960617E0,7.625532150E-1,1.423352957E0
5.576687347E0,9.685743332E0,4.429273009E-1,1.441309452E0
5.586675924E0,9.698910713E0,2.753331885E-2,1.533486247E0
5.596654155E0,9.623494148E0,-1.412578970E-1,1.646013618E0
5.606649808E0,9.491812706E0,8.259996027E-2,1.845929503E0
5.616649924E0,9.337387085E0,3.495534360E-1,2.025494576E0
5.626643924E0,9.227252960E0,6.224924326E-1,2.223016262E0
5.636646732E0,9.300276756E0,7.972691655E-1,2.080561161E0
5.646654193E0,9.562441826E0,5.913678408E-1,2.139219284E0
5.656646808E0,9.774328232E0,3.315969408E-1,2.433706045E0
5.666649539E0,9.828198433E0,3.818751574E-1,2.631227732E0
5.676691116E0,9.532513618E0,5.770025849E-1,2.871845007E0
5.686675885E0,9.179368973E0,9.708487988E-1,3.120841980E0
5.696682270E0,8.965087891E0,1.350329757E0,3.077746391E0
5.706675808E0,7.842207432E0,2.873041928E-1,3.810372114E0
5.716686155E0,7.655459881E0,-5.746083856E-1,2.806004286E0
5.726691501E0,8.874108315E0,-9.528923035E-1,1.618480325E0
5.736679039E0,9.956287384E0,-9.696516991E-1,1.149216771E0
5.746682847E0,1.065419769E1,-6.823474765E-1,9.624691010E-1
5.756678924E0,1.099776554E1,-3.459621370E-1,7.661445141E-1
5.766648347E0,1.074038887E1,-4.309563041E-1,1.963245422E-1
5.776687731E0,1.009874249E1,-1.005564690E0,2.286462635E-1
5.786676308E0,9.159018517E0,-1.418564558E0,3.675099611E-1
5.796641193E0,8.978256226E0,-1.124077678E0,4.094084799E-1
5.806644654E0,9.651026726E0,-3.699041605E-1,9.876081944E-1
5.816679962E0,1.051174259E1,3.292027414E-1,1.788468719E0
5.826684347E0,1.073440361E1,6.787561774E-1,2.268506050E0
5.836676808E0,1.012268448E1,8.690952063E-1,3.622427225E0
5.846646885E0,9.497797966E0,1.114500880E0,3.124433279E0
5.856641731E0,9.362525940E0,1.063025594E0,1.090558887E0
5.866878731E0,8.993818283E0,9.684545994E-1,6.177040339E-1
5.876738616E0,9.044096947E0,7.577648163E-1,6.177040339E-1
5.886680154E0,9.301473618E0,2.873041928E-1,6.596025825E-1
5.896677770E0,9.989806175E0,-2.454056740E-1,1.164779186E0
5.906675885E0,1.034774017E1,-3.555389643E-1,1.610100627E0
5.916645693E0,1.040639782E1,-1.759738177E-1,1.653196216E0
5.926646501E0,1.009754562E1,-5.626374111E-2,1.588552833E0
5.936643001E0,9.891644478E0,7.422025502E-2,1.448492050E0
5.946645039E0,9.840168953E0,1.927332431E-1,1.138442874E0
5.956638154E0,9.901221275E0,3.363853395E-1,7.553706169E-1
5.966643654E0,1.012507915E1,3.842693865E-1,4.979939461E-1
5.976678924E0,1.026513958E1,3.663128614E-1,4.118026793E-1
5.986713500E0,1.018732834E1,2.681505978E-1,3.806780577E-1
5.996721962E0,9.827000618E0,1.173158810E-1,3.842693865E-1
6.006678500E0,9.355342865E0,-6.224924326E-2,2.142810524E-1
6.016671500E0,8.973467827E0,-1.376665950E0,-4.479551315E0
6.026677885E0,9.366117477E0,-9.540894032E-1,4.704606235E-1
6.036664885E0,9.222464561E0,-1.397016644E0,3.805583715E0
6.046667000E0,1.017655468E1,-1.346738458E0,1.910573006E0
6.056663000E0,1.072841740E1,-1.295263171E0,2.191891670E0
6.066713116E0,1.009275723E1,-1.089361787E0,1.687912226E0
6.076709847E0,9.160215378E0,-5.865794420E-1,1.229422569E0
6.086672539E0,8.805873871E0,-3.004723191E-1,1.031900883E0
6.096670423E0,9.290699959E0,1.891419291E-1,8.283938169E-1
6.106730731E0,9.696516991E0,3.531447649E-1,5.925649405E-1
6.116671539E0,9.765948296E0,-8.379705995E-2,6.703764796E-1
6.126661885E0,9.586383820E0,-6.883329749E-1,2.741360962E-1
6.136663500E0,9.309853554E0,-1.085770488E0,9.576806426E-2
6.146694693E0,9.248801231E0,-1.286883354E0,5.410895944E-1
6.156647731E0,9.299078941E0,-1.186326981E0,6.835445762E-1
6.166647808E0,8.942343712E0,-1.064222693E0,6.919242740E-1
6.176641962E0,8.638279915E0,-1.255758762E0,6.536170840E-1
6.186678231E0,8.773551941E0,-1.532289028E0,5.255272985E-1
6.196660885E0,9.186552048E0,-1.819593310E0,4.872200489E-1
6.206649500E0,9.338583946E0,-2.297236443E0,6.129156351E-1
6.216650770E0,9.471462250E0,-2.583343744E0,2.346317619E-1
6.226657308E0,9.331400871E0,-3.017891169E0,2.645592988E-1
6.236688193E0,9.259574890E0,-3.189076662E0,6.955155730E-1
6.246660616E0,9.782708168E0,-2.877830505E0,1.059434295E0
6.256645346E0,9.940725327E0,-2.682703018E0,1.264138460E0
6.266671308E0,1.010831928E1,-2.761711597E0,1.637633920E0
6.276697770E0,1.049977112E1,-2.771288395E0,1.356315255E0
6.286648846E0,1.028070164E1,-2.797624588E0,8.643068075E-1
6.296708500E0,9.381679535E0,-3.418920040E0,9.253589511E-1
6.306683231E0,8.791508675E0,-3.807977915E0,1.277306557E0
6.316975000E0,8.408436775E0,-3.719392300E0,1.362300754E0
6.326764769E0,8.493430138E0,-3.361459255E0,1.337161660E0
6.336693885E0,9.247604370E0,-3.195062160E0,1.600523829E0
6.346693616E0,9.798270226E0,-3.168725967E0,1.750161409E0
6.356693846E0,1.007240677E1,-3.454833031E0,1.922544003E0
6.366672269E0,9.624691010E0,-3.778050184E0,1.849520802E0
6.376694039E0,9.200917244E0,-3.979163170E0,1.270123959E0
6.386684308E0,8.780735016E0,-4.092887878E0,1.053448796E0
6.396656616E0,8.439560890E0,-4.007893562E0,1.253364563E0
6.406642346E0,8.517372131E0,-3.845088005E0,1.339555860E0
6.416666231E0,8.474276543E0,-4.027047157E0,1.337161660E0
6.426652231E0,8.833407402E0,-4.331110954E0,1.279700756E0
6.436690923E0,9.074024200E0,-4.590881824E0,1.133654475E0
6.446652808E0,8.779537201E0,-4.832695961E0,1.095347285E0
6.456643077E0,8.635885239E0,-5.189432144E0,1.176750183E0
6.466649192E0,8.748413086E0,-5.298368454E0,1.154005170E0
6.476659231E0,8.412027359E0,-5.129577160E0,4.249708056E-1
6.486648116E0,7.979874134E0,-5.079298973E0,3.734954596E-1
6.496671846E0,8.019378662E0,-5.276820660E0,8.319851160E-1
6.506691269E0,8.501810074E0,-5.471948147E0,9.145850539E-1
6.516655462E0,8.743624687E0,-5.712565422E0,6.177040339E-1
6.526684692E0,8.667010307E0,-6.206967831E0,3.782838583E-1
6.536679462E0,8.632294655E0,-6.545747280E0,2.322375625E-1
6.546649231E0,8.513781548E0,-6.580463409E0,2.609679997E-1
6.556690885E0,8.276755333E0,-6.264428616E0,3.651157618E-1
6.566667962E0,8.000225067E0,-5.685031891E0,3.651157618E-1
6.576645577E0,7.462726593E0,-5.728127480E0,1.328781992E-1
6.586642346E0,7.244854450E0,-6.009446144E0,-1.867477298E-1
6.596657039E0,7.607575893E0,-6.332663536E0,-4.417302012E-1
6.606645692E0,7.791929245E0,-6.475118637E0,-4.177882075E-1
6.616653769E0,7.620744228E0,-6.454767704E0,-1.508347094E-1
6.626670115E0,7.381323814E0,-6.318298340E0,-3.471592441E-2
6.636705077E0,7.186196327E0,-6.584054470E0,-3.375824392E-1
6.646768423E0,6.611588001E0,-7.076063156E0,-8.080430627E-1
6.656649231E0,6.397306919E0,-7.360973358E0,-9.409212470E-1
6.666703615E0,6.436811447E0,-7.325059891E0,-1.052251697E0
6.676669615E0,6.671442986E0,-7.169436932E0,-1.185129881E0
6.686701308E0,6.582857609E0,-7.250839710E0,-1.181538582E0
6.696725654E0,6.426037312E0,-7.411251545E0,-9.708487988E-1
6.706704231E0,6.762422562E0,-7.392097950E0,-7.601590157E-1
6.716681846E0,6.886921406E0,-7.231686115E0,-5.817909837E-1
6.726683538E0,6.789956093E0,-6.993463039E0,-6.895300746E-1
6.736653846E0,6.622362137E0,-6.764816761E0,-9.014169574E-1
6.746649346E0,6.163872242E0,-6.890512466E0,-9.349357486E-1
6.756661692E0,6.154295444E0,-7.327454090E0,-1.221042871E0
6.766686846E0,5.985504150E0,-7.906851292E0,-1.242590666E0
6.776669577E0,5.748478413E0,-8.190564156E0,-1.274912357E0
6.786690423E0,5.043385983E0,-7.892486095E0,-1.201889277E0
6.796661231E0,4.861426353E0,-7.334636688E0,-1.015141487E0
6.806706538E0,5.090072632E0,-7.210138321E0,-8.391677141E-1
6.817525231E0,5.838260651E0,-7.522581577E0,-8.523358107E-1
6.826669308E0,6.295553207E0,-7.720103264E0,-8.954314590E-1
6.836683577E0,5.841852188E0,-8.046912193E0,-1.065419793E0
6.847257461E0,5.825092793E0,-8.447940826E0,-1.197100878E0
6.856680154E0,5.832275391E0,-8.408436775E0,-1.344344258E0
6.866647615E0,4.954800606E0,-8.140285492E0,-8.990227580E-1
6.876653384E0,4.944026470E0,-7.866149902E0,-1.069011092E0
6.886651000E0,5.231330872E0,-8.196549416E0,-1.264138460E0
6.896662884E0,4.882974148E0,-8.483853340E0,-1.200692177E0
6.906682461E0,4.728548527E0,-8.422801971E0,-1.270123959E0
6.916687769E0,4.989516258E0,-8.434772491E0,-9.624691010E-1
6.926725808E0,5.181052685E0,-8.598775864E0,-1.286883354E0
6.936941115E0,4.437653065E0,-8.809465408E0,-2.171540976E0
6.948289923E0,4.088099480E0,-9.241618156E0,-2.257732153E0
6.956683154E0,4.056974888E0,-9.352949142E0,-2.029085875E0
6.966654731E0,4.122815132E0,-8.980650902E0,-1.921346903E0
6.976674500E0,3.313575268E0,-8.731653214E0,-1.649604917E0
6.986699346E0,3.507505417E0,-8.348581314E0,-1.003170490E0
6.996655654E0,4.611232281E0,-8.473079681E0,-1.380257249E0
7.006697654E0,4.417302132E0,-8.955511093E0,-2.436100245E0
7.016682615E0,3.648763418E0,-9.028534889E0,-2.639607430E0
7.026657731E0,3.275267839E0,-8.784325600E0,-2.123656988E0
7.036645269E0,2.906560898E0,-8.959102631E0,-2.232593060E0
7.046697038E0,2.385822058E0,-9.465476036E0,-2.597708941E0
7.056649115E0,3.032256365E0,-9.940725327E0,-2.953247786E0
7.066651615E0,3.454833031E0,-1.011310768E1,-2.743755102E0
7.076644000E0,3.373430252E0,-9.904812813E0,-2.662352324E0
7.086644769E0,3.371036053E0,-9.209297180E0,-2.345120668E0
7.096678307E0,2.965218782E0,-9.107542992E0,-2.146401882E0
7.106645269E0,2.090138197E0,-8.980650902E0,-2.333149672E0
7.116678000E0,2.414552450E0,-8.737639427E0,-2.448071241E0
7.126677807E0,2.281674147E0,-8.765172005E0,-2.248155355E0
7.136676692E0,2.334346771E0,-8.984241486E0,-2.234987259E0
7.146682923E0,2.813186884E0,-9.519346237E0,-2.662352324E0
7.156676038E0,2.495955229E0,-9.908403397E0,-3.313575268E0
7.166653577E0,2.090138197E0,-9.866505623E0,-3.499125719E0
7.176650000E0,1.968033791E0,-1.016578007E1,-3.033453465E0
7.186643577E0,2.076969862E0,-9.951498985E0,-2.833537817E0
7.196662307E0,2.430114746E0,-9.689333916E0,-2.609679937E0
7.206717153E0,2.802412987E0,-9.477447510E0,-2.409764051E0
7.216747730E0,2.578555346E0,-9.204508781E0,-2.536656618E0
7.226753653E0,2.296039343E0,-8.902838707E0,-2.482787132E0
7.236663807E0,2.452859640E0,-8.500613213E0,-2.063801765E0
7.246690115E0,2.462436438E0,-8.255207062E0,-2.030282974E0
7.256672577E0,2.309207439E0,-8.355764389E0,-2.328361034E0
7.266667077E0,1.927332401E0,-8.570044518E0,-2.881421804E0
7.276671269E0,1.072602391E0,-9.126696587E0,-3.630806923E0
7.286683307E0,-1.352723986E-1,-9.720458984E0,-3.541024208E0
7.296748000E0,-3.711012751E-2,-9.773131371E0,-3.298012733E0
7.306684192E0,6.224924326E-1,-9.607931137E0,-3.447650433E0
7.316667346E0,8.822633028E-1,-9.344569206E0,-3.280056238E0
7.326672538E0,8.714894056E-1,-8.870517731E0,-2.671929121E0
7.338849961E0,1.291671872E0,-8.422801971E0,-2.372653961E0
7.356660115E0,2.159569979E0,-8.457517624E0,-2.530671120E0
7.366678000E0,1.459265947E0,-8.955511093E0,-2.820369720E0
7.376667115E0,1.240196466E0,-9.338583946E0,-3.165134668E0
7.386691269E0,1.021126986E0,-9.873687744E0,-3.457227230E0
7.396737538E0,5.494692922E-1,-1.008916569E1,-3.179499865E0
7.406667961E0,7.625532150E-1,-9.714473724E0,-3.238157749E0
7.416682346E0,1.029506683E0,-9.610325813E0,-3.175908566E0
7.426755115E0,5.985504389E-1,-9.380482674E0,-2.847903013E0
7.436660999E0,5.590460896E-1,-9.077615738E0,-2.469619036E0
7.446732999E0,1.224634171E0,-9.034520149E0,-2.337938070E0
7.456716653E0,1.471236944E0,-9.115922928E0,-2.285265446E0
7.466734153E0,1.811213613E0,-8.875306129E0,-2.472013235E0
7.476751692E0,1.897404790E0,-8.933963776E0,-2.615665436E0
7.486721923E0,1.731007814E0,-9.829395294E0,-3.245340347E0
7.496736807E0,3.938461840E-1,-1.001973438E1,-3.020285368E0
7.506996269E0,8.008604646E-1,-9.495404243E0,-2.633621931E0
7.516723038E0,1.066616893E0,-9.142259598E0,-2.472013235E0
7.526662115E0,6.368576288E-1,-8.834604263E0,-2.182314873E0
7.536666846E0,5.674257874E-1,-8.421604156E0,-2.072181463E0
7.546697461E0,9.744400978E-1,-8.414422035E0,-1.900996208E0
7.556709115E0,1.491587639E0,-8.664615631E0,-2.049436569E0
7.566665730E0,1.781286120E0,-9.199720383E0,-2.573766708E0
7.576667269E0,1.136048675E0,-9.599552155E0,-2.715024710E0
7.586686769E0,1.188721180E0,-1.014064121E1,-3.153163671E0
7.596732961E0,5.015852451E-1,-1.086129570E1,-3.409343243E0
7.606659961E0,-1.388636976E-1,-1.107198620E1,-3.272873640E0
7.616678153E0,1.891419291E-1,-1.069729328E1,-2.651578426E0
7.626703269E0,8.092401624E-1,-1.002811337E1,-2.061407566E0
7.636677192E0,1.260547161E0,-9.398438454E0,-1.669955730E0
7.646678269E0,8.559271097E-1,-8.532935143E0,-9.265560508E-1
7.656713692E0,1.399410844E0,-8.245630264E0,-8.439561129E-1
7.666795115E0,2.361880064E0,-8.656236649E0,-1.592144132E0
7.676672692E0,2.359485865E0,-9.277531624E0,-1.504755735E0
7.686665384E0,2.527079821E0,-9.513360023E0,-2.613271236E0
7.696738192E0,1.910573006E0,-9.385271072E0,-2.920926094E0
7.706733461E0,1.052251697E0,-9.949105263E0,-2.911349297E0
7.716685999E0,4.141969085E-1,-1.032020664E1,-3.417722940E0
7.726714038E0,-3.711012602E-1,-1.079545593E1,-2.970007181E0
7.736709115E0,-8.750807047E-1,-1.016578007E1,-2.413355350E0
7.746768615E0,1.939303428E-1,-9.235632896E0,-2.324769735E0
7.756725922E0,6.596025825E-1,-9.267954826E0,-1.727416515E0
7.766668922E0,7.422025204E-1,-9.240421295E0,-1.642422318E0
7.776659922E0,1.320402265E0,-9.361329079E0,-1.860294700E0
7.786679653E0,1.534683347E0,-9.633070946E0,-1.780089021E0
7.799381576E0,1.824381709E0,-9.521739960E0,-2.110488892E0
7.816686153E0,1.240196466E0,-9.923966408E0,-2.250549555E0
7.826682384E0,1.119289279E0,-9.558850288E0,-2.160767078E0
7.836644115E0,1.005564690E0,-9.403226852E0,-1.928529501E0
7.846654999E0,8.128314614E-1,-8.961497307E0,-1.728613615E0
7.856651422E0,1.242590666E0,-9.021351814E0,-1.292868972E0
7.866796345E0,1.022324085E0,-9.187748909E0,-8.942343593E-1
7.876695115E0,1.171961784E0,-8.677783966E0,-6.512228847E-1
7.886649922E0,2.217030764E0,-8.288725853E0,-5.219359994E-1
