"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.653666169E1,1.640157104E0,-7.036646605E-1,-3.720378876E-2
1.654673445E1,3.564951420E-1,-2.406100035E-1,-1.802453995E-1
1.655668803E1,2.815006971E-1,-1.004997253E0,-1.695165634E0
1.656667449E1,-4.306447029E0,-2.340444088E0,-2.317603588E0
1.657666999E1,-1.474734306E0,-2.662861586E0,-2.468382835E0
1.658671215E1,1.746094704E0,-1.547840118E0,-1.632743835E0
1.659674330E1,4.356224060E0,1.110464558E-1,-7.700595856E-1
1.660673438E1,7.402086258E0,2.016074210E-1,-3.249168396E-1
1.661672949E1,6.960500717E0,-1.129120886E-1,2.131567001E-1
1.662667726E1,5.583010674E0,-1.226657778E-1,-4.738788605E-1
1.663670445E1,3.977456093E0,-8.438273668E-1,-2.203725815E0
1.664666849E1,1.368878722E0,-1.591279387E0,-2.803436756E0
1.665666515E1,-2.013994694E0,-9.476438165E-1,-2.575136662E0
1.666667238E1,-4.489571571E0,3.426085413E-1,-2.735654354E0
1.667667872E1,-1.881821156E0,4.882600904E-1,-3.510450363E0
1.668671280E1,1.144266129E-2,8.986283541E-1,-2.296514511E0
1.669667268E1,-3.762281239E-1,-2.437085360E-1,-7.121906281E-1
1.670672818E1,-5.282044411E-1,-1.937735081E0,-9.925527573E-1
1.671671680E1,-1.703388929E0,-2.670414448E0,-9.633808136E-1
1.672674188E1,-2.594759941E0,-2.542411089E0,8.664035797E-2
1.673672711E1,-3.490181640E-2,-7.198315263E-1,3.911914825E0
1.674667103E1,3.018537998E0,2.053793430E0,8.379656792E0
1.675672526E1,2.189721584E0,2.413185596E0,3.791404724E0
1.676666503E1,4.175881147E-1,2.126106024E0,3.714752197E-2
1.677666565E1,1.065865993E0,1.850156426E0,-2.484093189E0
1.678670253E1,6.442073584E-1,1.039894104E0,-3.765954494E0
1.679667707E1,-2.061922550E-1,6.518081576E-2,-4.884041309E0
1.680666742E1,-3.254221678E-1,-8.731037378E-1,-5.244297504E0
1.681672857E1,3.392443657E-1,-7.807361484E-1,-3.766204834E0
1.682667742E1,2.629205585E-1,-1.922169030E-1,-1.437276840E0
1.683666138E1,-1.117124557E-1,4.806527495E-1,-1.876811981E-1
1.684666499E1,-1.601178646E-1,5.037616491E-1,-1.272536278E0
1.685666895E1,-1.200843453E0,1.605469465E0,-4.470410824E0
1.686666484E1,7.638884187E-1,3.664694786E0,-6.880708694E0
1.687672568E1,2.552683353E0,3.972352028E0,-9.639797211E0
1.688673176E1,-4.276186228E-1,-1.856365919E0,-8.665209770E0
1.689668311E1,-4.403934479E-1,-3.835143328E0,-5.417593956E0
1.690666580E1,8.429239392E-1,-4.251200676E0,-1.472177505E0
1.691667945E1,1.658424139E0,-3.262082815E0,-3.284740448E-2
1.692673095E1,2.364943027E0,-1.767178774E0,-1.288313866E0
1.693667595E1,1.945731282E0,-5.799394846E-1,-4.109477997E0
1.694668880E1,7.110779285E-1,1.140042543E0,-6.946613312E0
1.695665826E1,7.895023823E-1,2.287518024E0,-8.261752129E0
1.696674172E1,1.155691385E0,1.277730584E0,-8.432321548E0
1.697666749E1,4.933246374E-1,3.599774837E-2,-7.204395294E0
1.698671711E1,-1.204800606E-1,-6.165941954E-1,-6.264838219E0
1.699671568E1,1.722711325E-1,-1.014650226E0,-5.410192966E0
1.700666880E1,3.581262827E-1,-1.238546848E0,-4.217949867E0
1.701667403E1,3.810800314E-1,-1.025269270E0,-3.604629517E0
1.702717095E1,3.536713123E-1,-1.187130928E0,-3.668547153E0
1.703804542E1,-1.131670475E-1,-1.509726763E0,-4.212855339E0
1.704671130E1,-5.010275841E-1,-1.451068759E0,-4.642614365E0
1.705669819E1,-2.197089195E-1,-8.537154794E-1,-4.196095943E0
1.706666057E1,2.229866982E-1,-8.557270765E-1,-4.161252499E0
1.707671545E1,4.273496866E-1,-7.046189904E-1,-3.956148148E0
1.708670511E1,8.876553178E-1,-3.715261817E-1,-3.413821697E0
1.709671776E1,9.762854576E-1,-2.626346350E-1,-2.955021381E0
1.710670880E1,8.846643567E-1,8.503091335E-2,-2.860857010E0
1.711665618E1,1.062470198E0,7.553886175E-1,-3.157885075E0
1.712666430E1,4.481894970E-1,8.117886782E-1,-3.536043167E0
1.713667903E1,-7.625936270E-1,6.752562523E-1,-4.019112587E0
1.714669099E1,-1.397992134E0,8.198273182E-1,-3.595405102E0
1.715666307E1,-1.053996205E0,9.652090073E-2,-2.903150082E0
1.716667188E1,-1.506068230E0,-6.480638385E-1,-2.344483376E0
1.717674342E1,-1.421748996E0,-6.271983981E-1,-1.521286011E0
1.718667634E1,-5.901688337E-1,-3.869229555E-1,-1.282402992E0
1.719673276E1,-3.925620317E-1,-5.871923566E-1,-1.243789673E0
1.720665892E1,-5.525211096E-1,1.022636890E-2,-3.104839325E-1
1.721675249E1,7.570469379E-2,1.997590899E0,-2.302679539E0
1.722667461E1,-3.923740387E-1,2.030874729E0,-3.243202686E0
1.723666938E1,-2.314161062E-1,1.889117360E0,-2.914953232E0
1.724673634E1,-6.666464806E-1,1.504114151E0,-2.398388386E0
1.725666449E1,-1.195999861E0,1.004160047E0,-1.642631531E0
1.726666407E1,-6.566050053E-1,5.521305799E-1,-1.200794220E0
1.727674045E1,-4.315614700E-2,4.216885567E-2,-1.073955536E0
1.728672126E1,2.434644699E-1,-1.426966190E-1,-8.998298645E-2
1.729674068E1,1.273674250E0,4.653266668E-1,-1.468839645E-1
1.730667157E1,1.258376122E0,9.518524408E-1,-9.340705872E-1
1.731672476E1,4.924691916E-1,7.991639376E-1,-9.755840302E-1
1.732674499E1,8.844876289E-2,7.746726274E-1,-1.144534111E0
1.733671742E1,-2.873545885E-1,7.362450361E-1,-1.809353352E0
1.734667688E1,-1.117656112E0,2.785849571E-2,-2.057717323E0
1.735667934E1,-1.381289721E0,-6.658204794E-1,-1.087315559E0
1.736665299E1,-1.025015593E0,-3.627212048E-1,-2.555370331E-1
1.737667676E1,-1.115651608E0,7.085967064E-1,-1.544086456E0
1.738665084E1,-3.805898428E-1,1.429613590E0,-2.747536182E0
1.739666695E1,3.769749999E-1,1.299096465E0,-1.984189987E0
1.740665688E1,4.113763571E-1,9.605693817E-1,-8.366022110E-1
1.741670553E1,3.636004329E-1,8.255543709E-1,-8.478441238E-1
1.742666230E1,3.700166345E-1,9.088933468E-1,-1.322133064E0
1.743664992E1,1.263959408E-1,6.707174778E-1,-2.112476826E0
1.744664619E1,-4.530544281E-1,4.035203457E-1,-2.557049274E0
1.745664792E1,-2.253328562E-1,7.266712189E-2,-2.111589909E0
1.746664284E1,9.154522419E-2,-5.048767328E-1,-1.446832657E0
1.747664857E1,-3.239734173E-1,-5.766932964E-1,-1.670568943E0
1.748664368E1,-6.230056286E-1,-3.104543686E-1,-2.447141647E0
1.749665692E1,-6.000972986E-1,-2.462369204E-1,-2.242779255E0
1.750666465E1,-4.814409018E-1,8.235216141E-3,-1.509014606E0
1.751667353E1,-9.950113297E-2,1.242361069E-1,-1.220340729E0
1.752673215E1,1.740983725E-1,-1.266653538E-1,-1.900680065E0
1.753711388E1,1.197633743E-1,-1.148414373E0,-3.780656338E0
1.754667522E1,6.275125742E-1,-1.710047483E0,-3.750625610E0
1.755671357E1,1.037909508E0,-2.225342989E0,-3.148387909E0
1.756671492E1,9.106767178E-1,-2.602099657E0,-2.425444126E0
1.757673288E1,4.527832270E-1,-2.746945381E0,-1.830111980E0
1.758675545E1,3.172171116E-1,-2.933174133E0,-2.139756680E0
1.759667034E1,7.946896553E-2,-2.627090216E0,-3.171255112E0
1.760666530E1,-4.224319458E-1,-2.130676031E0,-3.760829449E0
1.761667749E1,-4.237207174E-1,-2.068796396E0,-3.703032017E0
1.762671988E1,2.620288134E-1,-1.921239376E0,-3.561222076E0
1.763667138E1,1.449332237E-1,-2.058588743E0,-3.581793308E0
1.764672145E1,3.240108490E-4,-2.664873838E0,-3.344877243E0
1.765670976E1,4.518746138E-1,-2.776173115E0,-2.766938686E0
1.766673999E1,3.673198223E-1,-1.912035942E0,-2.437042236E0
1.767667142E1,5.694727898E-1,-8.763730526E-1,-3.344998360E0
1.768671772E1,9.609994292E-1,-8.790874481E-2,-4.097853184E0
1.769732303E1,1.075526714E0,4.294114113E-1,-4.493483543E0
1.770672288E1,1.152771235E0,3.669018745E-1,-4.978841782E0
1.771671718E1,4.277548790E-1,-4.356057644E-1,-5.357448578E0
1.772674492E1,-2.702800035E-1,-1.289072871E0,-4.653044701E0
1.773673718E1,-4.738020897E-1,-1.393714905E0,-3.312819481E0
1.774674230E1,-5.735368729E-1,-1.501132607E0,-2.915413857E0
1.775671134E1,-7.846872807E-1,-1.235874057E0,-2.312522888E0
1.776671538E1,2.122336626E-1,-3.803224564E-1,-1.438982487E0
1.777669488E1,2.104215860E0,4.918570518E-1,-1.453472137E0
1.778671149E1,3.143261909E0,1.007001400E0,-1.718105316E0
1.779666599E1,3.175625324E0,8.727903366E-1,-1.013107300E0
1.780671730E1,2.718314409E0,-6.564927101E-2,4.671764374E-2
1.781668680E1,1.271326542E0,-7.215540409E-1,4.421319962E-1
1.782672480E1,-3.265984058E-1,-3.975896835E-1,-8.330478668E-1
1.783671399E1,-8.117272854E-1,6.858155727E-1,-3.051079273E0
1.784666730E1,5.891406536E-2,1.423212290E0,-4.663154602E0
1.785667068E1,8.766436577E-1,1.572814703E0,-2.453649521E0
1.786668072E1,1.297921538E0,2.198998451E0,-2.109474659E0
1.787666457E1,3.591623306E-1,1.812861443E0,-1.668905735E0
1.788666503E1,-3.315687180E-1,1.647251129E0,-2.054597378E0
1.789674265E1,-5.918288231E-2,2.255243778E0,-3.332405090E0
1.790667499E1,-1.146939993E-1,2.806679249E0,-4.503105164E0
1.791671880E1,6.217969656E-1,2.759780407E0,-5.354512215E0
1.792673557E1,2.650039911E0,1.907954931E0,-5.493316650E0
1.793667249E1,2.991146088E0,2.085676193E-1,-3.938703060E0
1.794669438E1,1.046477318E0,-1.021949291E0,-2.152315140E0
1.795672780E1,-1.275825977E0,-1.269898891E0,-1.353769779E0
1.796666442E1,-2.076219082E0,-1.524010301E0,-1.144992828E0
1.797673699E1,-3.083395720E0,-1.896994591E0,-1.052300453E0
1.798672384E1,-3.042788267E0,-1.836864352E0,-2.382733345E0
1.799673261E1,-8.511878252E-1,-1.241541862E0,-4.201152802E0
1.800665849E1,2.063302517E0,-1.060448647E0,-4.279989719E0
1.801672192E1,3.239074707E0,-1.761557817E0,-3.186832905E0
1.802666499E1,3.238806009E0,-2.904257536E0,-2.149410248E0
1.803666338E1,2.891120911E0,-3.351328611E0,-1.167270660E0
1.804670018E1,1.751014709E0,-2.903147697E0,-3.922510147E-1
1.805665676E1,-1.463245153E-1,-2.430522203E0,-2.200899124E-1
1.806674545E1,-1.729188204E0,-1.935281277E0,-1.340670109E0
1.807673265E1,-2.617170095E0,-1.432998419E0,-3.215528488E0
1.808666615E1,-2.309019089E0,-1.631731510E0,-4.632360935E0
1.809669268E1,-2.716827393E-1,-2.796494246E0,-4.740471840E0
1.810672711E1,2.245957851E0,-3.681151628E0,-4.033453465E0
1.811666553E1,4.203732014E0,-3.655413866E0,-2.534240723E0
1.812672742E1,4.014085293E0,-2.766042948E0,-3.017444611E-1
1.813671411E1,3.453846216E0,-2.374363661E0,1.216415405E0
1.814673861E1,2.774412870E0,-2.330883265E0,1.874248505E0
1.815675192E1,1.399071932E0,-2.064311981E0,1.322397232E0
1.816666765E1,1.608996630E0,-2.016297579E0,1.563940048E-1
1.817673784E1,1.682695746E0,-2.697701693E0,-2.347135544E-1
1.818673534E1,2.774079084E0,-3.882437706E0,2.192032814E0
1.819668026E1,3.342485428E0,-3.407218933E0,5.436901093E0
1.820667022E1,3.355710983E0,-4.181593418E0,8.811695099E0
1.821672945E1,3.363144398E0,-4.518742561E0,1.107604504E1
1.822672857E1,2.482111692E0,-3.239814281E0,1.214101791E1
1.823671903E1,1.947262168E0,-2.650082111E0,1.223128319E1
1.824669253E1,1.683662295E0,-2.488953352E0,1.171167564E1
1.825671257E1,8.276239634E-1,-1.798039794E0,1.196382999E1
1.826673030E1,1.036427975E0,-1.201938272E0,1.304296494E1
1.827667607E1,9.144948721E-1,-1.386503339E0,1.288130283E1
1.828666949E1,-1.595830917E-1,-1.424628735E0,1.192473030E1
1.829676776E1,-1.342913747E0,-1.417270184E0,1.082603264E1
1.830673195E1,-2.584162712E0,-1.668165803E0,8.823675156E0
1.831667738E1,-3.157437325E0,-1.792447925E0,5.922714233E0
1.832666526E1,-2.183315277E0,-1.465392113E0,4.069014549E0
1.833670999E1,-1.028937578E0,-2.372692823E-1,3.195974350E0
1.834673718E1,-4.924058914E-2,4.514823556E-1,2.879717827E0
1.835671761E1,5.268080235E-1,6.693260670E-1,3.299901009E0
1.836666468E1,9.559438229E-1,8.741931915E-1,4.834264755E0
1.837673045E1,1.093963385E0,1.156876683E0,6.422786713E0
1.838667784E1,5.423159599E-1,1.421869040E0,7.152534485E0
1.839667230E1,2.626738548E-1,1.578263998E0,7.352943420E0
1.840667142E1,6.412866116E-1,1.697230339E0,7.428785324E0
1.841667414E1,7.769560814E-1,1.779563069E0,6.618072510E0
1.842667653E1,4.323310852E-1,1.699444652E0,5.235656738E0
1.843670253E1,4.493360519E-1,1.558289647E0,4.146706581E0
1.844666768E1,1.062432528E0,1.565872908E0,3.902125359E0
1.845666295E1,9.341688156E-1,1.502328753E0,3.430528641E0
1.846666711E1,6.400444508E-1,1.597828984E0,2.523714066E0
1.847667518E1,6.002321243E-1,1.585861802E0,1.480848312E0
1.848666676E1,8.846292496E-1,1.746308804E0,8.218212128E-1
1.849673461E1,1.066958189E0,1.988296270E0,1.282989502E0
1.850668549E1,1.488569736E0,2.023251295E0,3.302542686E0
1.851668511E1,1.257079363E0,1.734703898E0,3.194766045E0
1.852666992E1,2.809219360E-1,1.605236888E0,2.334879875E0
1.853666484E1,-6.435296535E-1,1.235327601E0,1.576168060E0
1.854668084E1,-1.120257974E0,7.590019703E-1,1.483994484E0
1.855672803E1,-1.245225906E0,6.557321548E-1,1.830449104E0
1.856666053E1,-1.734530210E0,6.558897495E-1,1.826542854E0
1.857673730E1,-2.328512430E0,3.503451347E-1,1.646365166E0
1.858667661E1,-2.367127419E0,2.927044630E-1,1.409639359E0
1.859667349E1,-2.156970024E0,6.436096430E-1,1.461504936E0
1.860667272E1,-2.077894688E0,9.870510101E-1,2.009791374E0
1.861666868E1,-2.013145924E0,9.169693589E-1,2.380449295E0
1.862673099E1,-1.939369798E0,6.759428382E-1,2.280291557E0
1.863672464E1,-1.393777847E0,5.206187963E-1,2.092937469E0
1.864667892E1,-5.566017628E-1,9.112895131E-1,2.155719757E0
1.865665972E1,-3.769499063E-1,1.263192654E0,2.046329498E0
1.866672061E1,-6.530567408E-1,1.309963822E0,2.036178589E0
1.867672215E1,-4.214808941E-1,1.314038277E0,1.968278885E0
1.868666776E1,-5.481076241E-2,1.366765141E0,1.443613052E0
1.869673076E1,-4.595644474E-1,1.265910387E0,1.016223907E0
1.870667734E1,-1.081599832E0,8.989729881E-1,8.684787750E-1
1.871666530E1,-1.376853943E0,5.598779917E-1,1.058288574E0
1.872666330E1,-1.114561439E0,4.277683496E-1,1.646358490E0
1.873671241E1,-3.445539474E-1,5.575397015E-1,1.998731613E0
1.874673745E1,1.615858316E0,1.660929203E0,1.298452377E0
1.875668349E1,4.231746197E-1,1.688169003E0,1.827997208E0
1.876667930E1,-2.855849266E-1,4.579116106E-1,2.497907639E0
1.877672407E1,3.197321892E-1,-6.923301220E-1,2.833345413E0
1.878667634E1,5.586698055E-1,-7.879765034E-1,2.697042465E0
1.879668611E1,-2.433164120E-1,-5.697336197E-1,3.203389168E0
1.880672564E1,-6.622320414E-1,-4.476680756E-1,4.329144478E0
1.881671472E1,-6.090992689E-1,-3.200390339E-1,5.323246002E0
1.882672176E1,-1.911170483E-1,-2.716119289E-1,5.808639526E0
1.883671849E1,1.465187788E0,-1.221251488E-1,6.347976685E0
1.884666803E1,1.980051041E0,3.338203430E-1,6.280171394E0
1.885673161E1,1.645608425E0,3.895413876E-1,5.462621689E0
1.886667149E1,1.096234083E0,2.239465714E-2,4.710931778E0
1.887686845E1,4.914963245E-1,-5.482871532E-1,4.715391159E0
1.888666388E1,-1.806852818E-1,-1.126151085E0,5.622298241E0
1.889666861E1,-6.598091125E-2,-1.682317972E0,6.775986671E0
1.890671268E1,1.861791611E-1,-1.763805628E0,7.534085274E0
1.891671807E1,2.546548843E-3,-1.859265566E0,7.335455894E0
1.892671718E1,4.491806030E-2,-1.907355309E0,6.454192162E0
1.893671691E1,6.392598152E-2,-1.301042318E0,5.327272415E0
1.894673126E1,3.596503735E-1,-4.050128460E-1,4.686945915E0
1.895666545E1,1.085354090E0,-1.295225620E-1,4.889808655E0
1.896673780E1,1.322255373E0,-4.801273346E-1,6.447638512E0
1.897672568E1,1.599899888E0,-6.861717701E-1,7.944038391E0
1.898674622E1,2.320704937E0,-8.485026360E-1,9.208122253E0
1.899666822E1,2.121656179E0,-1.047307014E0,9.172608376E0
1.900670968E1,2.041757584E0,-8.269128799E-1,7.295707703E0
1.901671349E1,1.731757164E0,-6.944963932E-1,5.594769478E0
1.902667188E1,2.062641382E0,-1.017567873E0,5.051098824E0
1.903667045E1,1.466970682E0,-1.274526000E0,5.894411087E0
1.904666407E1,1.636292934E-1,-2.241800547E0,6.142961502E0
1.905666391E1,-1.199083567E0,-3.164733887E0,5.264335632E0
1.906667041E1,-1.549358368E0,-3.761177063E0,3.825448036E0
1.907667288E1,-9.430058002E-1,-3.517306805E0,2.584153175E0
1.908665907E1,1.325344920E0,-3.497886419E0,1.546832085E0
1.909667922E1,2.006324768E0,-3.170698166E0,1.552681923E0
1.910667088E1,7.213656902E-1,-2.709222794E0,3.241658211E0
1.911666488E1,4.674773812E-1,-2.160502434E0,4.266078949E0
1.912666938E1,2.864675522E0,-2.492345572E0,4.981859207E0
1.913671118E1,3.010012150E0,-2.345671177E0,5.526291847E0
1.914673461E1,2.157778025E0,-2.164206743E0,5.717398643E0
1.915668118E1,3.404445171E0,-2.959761620E0,4.973670959E0
1.916668972E1,2.590197563E0,-2.987948895E0,3.248255730E0
1.917669207E1,1.317941546E0,-2.721204042E0,6.521654129E-1
1.918668765E1,7.326911688E-1,-2.788686275E0,-1.106905937E0
1.919673964E1,3.023914576E0,-2.900671244E0,-2.296958923E0
1.920673565E1,3.522723198E0,-2.082471371E0,-3.460685253E0
1.921666595E1,3.045262098E0,-2.630446672E0,-3.397698402E0
1.922676191E1,2.269266129E0,-3.760312080E0,-1.366565704E0
1.923667999E1,-6.698206663E-1,-3.268077850E0,2.508350372E0
1.924668611E1,-6.770685315E-1,-2.669527292E0,3.491593361E0
1.925666672E1,5.474161506E-1,-2.832597733E0,2.108502388E0
1.926672438E1,4.164486527E-1,-3.148968220E0,6.640214920E-1
1.927668057E1,-4.957048893E-1,-2.629121304E0,4.105091095E-2
1.928672203E1,-5.687152743E-1,-1.829659224E0,-6.545963287E-1
1.929667153E1,-1.041954398E0,-1.613858342E0,-1.625664711E0
1.930666845E1,-2.584512472E0,-2.289885283E0,-2.653621674E0
1.931667222E1,-3.030921936E0,-2.566273451E0,-3.812329292E0
1.932666795E1,-6.934098601E-1,-2.627989769E0,-3.925235748E0
1.933666622E1,1.495360017E0,-2.474583387E0,-3.225952625E0
1.934667449E1,2.481625795E0,-1.947616696E0,-1.898650646E0
1.935672211E1,3.685275793E0,-1.863447905E0,-4.823760986E-1
1.936666261E1,4.018350124E0,-1.824284315E0,7.214088440E-1
1.937671126E1,3.443777084E0,-9.099187851E-1,1.354593277E0
1.938667261E1,3.140147686E0,8.564573526E-2,-6.129074097E-2
1.939673914E1,2.921355963E0,6.563196182E-1,-2.121731281E0
1.940676757E1,2.491906643E0,8.130214214E-1,-4.136653423E0
1.941672403E1,2.582023144E-1,7.634880543E-1,-5.214271545E0
1.942667064E1,-2.173407555E0,6.745113730E-1,-6.222445011E0
1.943667607E1,-3.226540089E0,3.379096985E-1,-7.308182716E0
1.944666972E1,-2.949938774E0,-5.669127703E-1,-8.116402626E0
1.945666022E1,-2.358797073E0,-1.376905918E0,-8.192326546E0
1.946666488E1,-2.104007006E0,-1.562540531E0,-5.701916218E0
1.947666718E1,-1.457410932E0,-9.781422615E-1,-2.591780186E0
1.948673072E1,2.643359303E-1,1.345923901E0,-2.644541740E0
1.949666399E1,2.188534975E0,1.268975616E0,-4.334165573E0
1.950666472E1,3.556724548E0,1.722749472E-1,-5.796529293E0
1.951669384E1,3.004800797E0,-7.293043733E-1,-6.652735710E0
1.952672768E1,1.748442769E0,-9.580520988E-1,-6.736567497E0
1.953671468E1,2.561885417E-1,-1.435702562E0,-6.538895607E0
1.954675511E1,-9.060273170E-1,-2.292345524E0,-6.325729370E0
1.955669630E1,-1.151412964E0,-2.861970901E0,-5.734908104E0
1.956671618E1,-1.243304253E0,-2.713588715E0,-4.712723732E0
1.957665872E1,-1.479544878E0,-1.668089628E0,-3.810613155E0
1.958670903E1,-1.205851436E0,-5.672217607E-1,-4.052716732E0
1.959667884E1,-1.162093997E0,-1.109999418E-1,-5.517658710E0
1.960676988E1,-1.848529339E0,5.520617962E-2,-6.458125591E0
1.961670964E1,-1.758697271E0,7.772648335E-1,-6.860996246E0
1.962670084E1,-6.288859844E-1,8.434937000E-1,-6.899501801E0
1.963666703E1,-4.388660192E-3,3.659021854E-1,-6.488327026E0
1.964667338E1,3.251426220E-1,7.058024406E-2,-6.054491997E0
1.965666780E1,8.351000547E-1,-4.375691414E-1,-5.080818176E0
1.966666072E1,1.052964449E0,-9.032504559E-1,-3.628245831E0
1.967665841E1,4.952773750E-1,-1.036731482E0,-2.351274014E0
1.968667238E1,1.393985301E-1,-5.363190174E-1,-1.025112152E0
1.969671668E1,7.007402182E-2,7.712507248E-2,1.044198990E0
1.970666522E1,-4.742158055E-1,2.515615225E-1,4.949932098E-1
1.971666661E1,-7.391687036E-1,3.545655012E-1,-8.574171066E-1
1.972667349E1,-9.092467427E-1,3.604584932E-1,-1.822367668E0
1.973666061E1,-1.698581219E0,2.044613361E-1,-2.361036301E0
1.974668111E1,-2.619366646E0,4.635810852E-3,-2.926003456E0
1.975674445E1,-2.680239201E0,2.221305370E-1,-2.723900795E0
1.976673364E1,-2.398964643E0,5.786210299E-1,-2.258553505E0
1.977665611E1,-1.838050604E0,1.318776488E0,-2.528608322E0
1.978671588E1,-4.826102853E-1,1.622339725E0,-3.146326065E0
1.979673841E1,5.386317968E-1,1.049053907E0,-3.011748314E0
1.980672872E1,3.441646993E-1,6.348946095E-1,-2.873016834E0
1.981671880E1,-3.604438901E-1,1.667964458E-1,-2.187260151E0
1.982674514E1,-1.048945904E0,-1.901521683E-1,-1.555944443E0
1.983668438E1,-1.553548574E0,-1.175508499E-1,-1.747294903E0
1.984667949E1,-1.371399283E0,2.014400959E-1,-1.842088223E0
1.985665926E1,-6.475895047E-1,3.090231419E-1,-1.495953560E0
1.986671518E1,-4.594653845E-2,4.610581398E-1,-1.367851257E0
1.987671649E1,1.349791884E-1,8.023903370E-1,-1.694294930E0
1.988673349E1,1.865631938E-1,9.156963825E-1,-2.194598675E0
1.989671826E1,-4.856910706E-1,6.248397827E-1,-3.198695183E0
1.990671553E1,-8.255172968E-1,4.134747982E-1,-3.770776749E0
1.991674541E1,2.664271593E-1,5.085852146E-1,-3.143131256E0
1.992667968E1,1.148458004E0,8.525602818E-1,-2.250201225E0
1.993672353E1,1.300269604E0,1.045080423E0,-1.496886730E0
1.994674264E1,1.223517299E0,1.108355522E0,-1.215126991E0
1.995667076E1,4.991697967E-1,1.176799774E0,-1.556450367E0
1.996674141E1,-1.411352158E-1,1.269020557E0,-2.284908772E0
1.997669326E1,-6.274296641E-1,1.093600035E0,-2.987972736E0
1.998667872E1,-9.599441886E-1,8.190593719E-1,-3.066044807E0
1.999674884E1,-1.070285797E0,5.780529976E-1,-2.931449413E0
2.000672722E1,-5.834141970E-1,3.864724636E-1,-2.626986980E0
2.001666707E1,-2.324923873E-1,1.750366688E-1,-2.466679573E0
2.002666168E1,-5.198094249E-1,-4.818150997E-1,-2.306282997E0
2.003666884E1,-4.853847027E-1,-8.348702192E-1,-1.819570065E0
2.004667964E1,1.966923475E-1,-9.119663239E-1,-1.202528954E0
2.005671584E1,5.513834953E-1,-7.431825399E-1,-8.543338776E-1
2.006672030E1,7.315625548E-1,-4.465315342E-1,-9.785089493E-1
2.007666034E1,1.025997162E0,6.813955307E-2,-1.466248512E0
2.008673934E1,1.340501070E0,4.304032326E-1,-1.863651752E0
2.009672841E1,1.046781778E0,3.569529057E-1,-2.719776630E0
2.010665934E1,2.964713573E-1,-4.463291168E-2,-3.960934162E0
2.011674280E1,-4.698150158E-1,-6.821658611E-1,-4.274722099E0
2.012668768E1,-1.631653428E0,-1.474906325E0,-2.700516224E0
2.013672695E1,-2.307693005E0,-1.460394979E0,-2.698832989E0
2.014668995E1,-2.313677788E0,-1.483132482E0,-3.184226036E0
2.015666834E1,-1.726663947E0,-1.399059296E0,-3.445695400E0
2.016673768E1,-5.690497160E-1,-7.640254498E-1,-3.537091255E0
2.017674830E1,7.773087025E-1,-6.912608147E-1,-3.881260395E0
