"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.030391017E1,1.391795397E0,1.451395392E0,2.487646937E-1
4.031390317E1,1.278174520E0,1.508816719E0,2.713667154E-1
4.032388048E1,1.265957117E0,1.486214757E0,1.760717332E-1
4.033390490E1,1.352089167E0,1.419019580E0,2.518801019E-2
4.034386594E1,1.470597029E0,1.370150328E0,-9.759590775E-2
4.035396228E1,1.526796579E0,1.291959643E0,-1.440216601E-1
4.036390286E1,1.449827552E0,1.252253413E0,-1.183653250E-1
4.037389590E1,1.257405043E0,1.469721437E0,-1.146390662E-2
4.038396617E1,1.031384945E0,1.867394686E0,1.974520087E-1
4.039392263E1,8.768360019E-1,2.164886236E0,4.326351285E-1
4.040386724E1,8.487361670E-1,2.336539268E0,5.450342894E-1
4.041389659E1,9.257051945E-1,2.437942982E0,4.931108057E-1
4.042391463E1,1.073534608E0,2.321267605E0,3.526117802E-1
4.043386971E1,1.191431642E0,2.043934822E0,1.913433671E-1
4.044386578E1,1.234192133E0,1.777597427E0,4.901175573E-2
4.045386467E1,1.234803081E0,1.583953142E0,-7.926995307E-2
4.046386878E1,1.263513684E0,1.490490794E0,-2.228232771E-1
4.047391678E1,1.345980525E0,1.502708077E0,-3.950872719E-1
4.048386982E1,1.441275477E0,1.716510892E0,-6.015597582E-1
4.049386521E1,1.531683564E0,2.196651220E0,-8.233038187E-1
4.050396694E1,1.601933002E0,2.960843563E0,-1.062762976E0
4.051386644E1,1.694784522E0,3.930286646E0,-1.226474881E0
4.052391386E1,1.768088341E0,4.697533607E0,-1.123238564E0
4.053387525E1,1.718608260E0,4.864299774E0,-6.742527485E-1
4.054387186E1,1.424782157E0,4.326127529E0,-6.888523698E-2
4.055387109E1,8.126951456E-1,3.351797342E0,2.921361327E-1
4.056391417E1,4.520399496E-3,2.373802185E0,2.609820068E-1
4.057387582E1,-5.837427974E-1,1.704904556E0,4.962261766E-2
4.058387067E1,-6.448293328E-1,1.483160377E0,-1.421890706E-1
4.059390905E1,-3.277902901E-1,1.668863416E0,-2.753576934E-1
4.060387786E1,1.871691048E-1,2.312715530E0,-2.955162525E-1
4.061387740E1,8.004778624E-1,3.145324945E0,-2.606969178E-1
4.062392074E1,1.769920945E0,4.956540108E0,-3.761504591E-1
4.063387998E1,1.963565230E0,6.312050343E0,-3.535484374E-1
4.064388201E1,2.105896950E0,7.235067844E0,-3.162856698E-1
4.065392259E1,2.279993534E0,6.951015472E0,-3.162856698E-1
4.066387963E1,2.347799540E0,6.120238781E0,-3.223332390E-2
4.067388128E1,2.221350431E0,5.460504055E0,5.584733486E-1
4.068400313E1,1.929356813E0,4.739072323E0,1.130854130E0
4.069387978E1,1.305663347E0,3.691438437E0,1.433843255E0
4.070388986E1,1.755626649E-1,2.236357450E0,1.477214694E0
4.071390151E1,-9.954659939E-1,1.279742241E0,1.461332202E0
4.072388705E1,-1.797532082E0,1.414743543E0,1.367259026E0
4.073393105E1,-2.303939342E0,2.351810932E0,1.056328535E0
4.074390098E1,-2.710775614E0,3.643180132E0,5.731341243E-1
4.075388851E1,-3.140213966E0,4.351783752E0,7.711154968E-2
4.076392901E1,-3.497570038E0,3.237565517E0,-3.230051696E-1
4.077394159E1,-3.542773962E0,1.221099257E0,-5.771251321E-1
4.078388025E1,-3.348518848E0,6.218404770E-1,-6.632571220E-1
4.079388544E1,-3.063244820E0,1.211936235E0,-6.351573467E-1
4.080388498E1,-2.683897495E0,1.360987425E0,-5.013778210E-1
4.081393540E1,-2.190318346E0,8.600779176E-1,-2.270993292E-1
4.082390848E1,-1.639317989E0,4.147571325E-1,1.583566368E-1
4.083393940E1,-1.030896187E0,2.137824744E-1,5.432016850E-1
4.084389228E1,-5.238780379E-1,1.893478632E-1,7.954890728E-1
4.085389294E1,-2.831971347E-1,2.699820697E-1,9.170512557E-1
4.086394671E1,-1.563815214E-2,2.101172805E-1,9.249925017E-1
4.087394405E1,1.535715163E-1,3.225164711E-1,8.510777950E-1
4.088391074E1,1.114218161E-1,4.630154967E-1,7.111896276E-1
4.089387386E1,-1.396438032E-1,3.860464692E-1,5.633602738E-1
4.090390286E1,-4.585154653E-1,2.088955492E-1,5.432016850E-1
4.091390871E1,-7.138571143E-1,6.412048638E-2,7.020266652E-1
4.092390090E1,-8.439713717E-1,7.694865763E-2,9.714182615E-1
4.093390332E1,-8.720712066E-1,3.292360008E-1,1.181555986E0
4.094396655E1,-7.914369702E-1,9.908030629E-1,1.174225569E0
4.095386378E1,-6.539922953E-1,1.304787755E0,1.136351943E0
4.096390174E1,-3.039665520E-1,8.515258431E-1,1.165673494E0
4.097394417E1,-8.649852127E-2,6.383338571E-1,1.136351943E0
4.098390678E1,-2.783102095E-1,3.964311779E-1,1.141849756E0
4.099387694E1,-5.788558722E-1,3.463402390E-1,1.078930616E0
4.100390448E1,-8.537452221E-1,6.927008629E-1,1.055106878E0
4.101490140E1,-9.948551059E-1,9.443773627E-1,1.097256541E0
4.102388548E1,-9.582031965E-1,1.016459346E0,1.088704467E0
4.103387159E1,-7.914369702E-1,1.040894032E0,9.970745444E-1
4.104387444E1,-5.611407757E-1,1.024400592E0,8.535212278E-1
4.105387401E1,-3.229033649E-1,9.236079454E-1,7.539502382E-1
4.106387386E1,-1.200961098E-1,7.470678687E-1,7.453981042E-1
4.107387359E1,-3.213151544E-2,5.509800911E-1,7.307373285E-1
4.108390124E1,-1.441642176E-2,4.068158865E-1,6.183381081E-1
4.109387359E1,3.933972120E-2,4.233092368E-1,3.562769890E-1
4.110390355E1,1.456302702E-1,7.104159594E-1,2.030108497E-2
4.111390940E1,2.189340889E-1,1.154514909E0,-2.539774179E-1
4.112387805E1,1.456302702E-1,1.456893206E0,-3.621005416E-1
4.113386505E1,-5.595526099E-2,1.627935529E0,-3.095661402E-1
4.114386748E1,-1.995085925E-1,1.676804662E0,-1.641802192E-1
4.115386409E1,-1.860695630E-1,1.673139572E0,1.480329875E-2
4.116387517E1,-1.502728742E-2,1.624881148E0,1.638544202E-1
4.117387905E1,2.647489905E-1,1.467888832E0,2.640363276E-1
4.118393167E1,5.940054059E-1,1.203994989E0,3.367292881E-1
4.119390271E1,9.214291573E-1,8.985624313E-1,3.758246601E-1
4.120387540E1,1.208535790E0,5.809125304E-1,3.581095636E-1
4.121392398E1,1.416840911E0,2.773124576E-1,2.774753571E-1
4.122390763E1,1.515801072E0,5.984443054E-2,1.259807795E-1
4.123389571E1,1.535959601E0,-6.782640517E-2,-8.782206476E-2
4.124395798E1,1.555507302E0,-2.016059011E-1,-3.120096028E-1
4.125392267E1,1.604376554E0,-3.708155751E-1,-5.135951638E-1
4.126393501E1,1.659965277E0,-5.931704640E-1,-8.336885571E-1
4.127393009E1,1.707612753E0,-6.884654760E-1,-8.801143169E-1
4.128401255E1,1.703336716E0,-7.880365252E-1,-8.856120706E-1
4.129390701E1,1.688065052E0,-9.022682905E-1,-9.277617931E-1
4.130391982E1,1.687454224E0,-1.106908202E0,-1.013282895E0
4.131393348E1,1.683789015E0,-1.362860799E0,-1.095749736E0
4.132404074E1,1.630643725E0,-1.568111420E0,-1.113464832E0
4.133397205E1,1.529240131E0,-1.729990721E0,-1.080478072E0
4.134391882E1,1.443108082E0,-1.916304708E0,-9.980112910E-1
4.135387078E1,1.409510493E0,-2.032979965E0,-8.892772794E-1
4.136388013E1,1.407677889E0,-2.021373510E0,-7.848193049E-1
4.137393840E1,1.435166836E0,-1.998160601E0,-6.974655986E-1
4.138392259E1,1.483425140E0,-1.976169467E0,-6.406551600E-1
4.139390059E1,1.510914087E0,-1.858272433E0,-6.217182875E-1
4.140387709E1,1.481592536E0,-1.670125961E0,-6.449311972E-1
4.141392301E1,1.402180076E0,-1.522907495E0,-7.335066795E-1
4.142395871E1,1.308106899E0,-1.483201265E0,-8.611775041E-1
4.143390863E1,1.252518177E0,-1.547342062E0,-9.693006277E-1
4.144392536E1,1.255572438E0,-1.675623775E0,-1.028554559E0
4.145386955E1,1.269011497E0,-1.869878888E0,-1.062762976E0
4.146387617E1,1.247631192E0,-2.105062008E0,-1.105523467E0
4.147387840E1,1.210368395E0,-2.358571053E0,-1.168442607E0
4.148392917E1,1.141340613E0,-2.541830540E0,-1.263126731E0
4.149393536E1,1.008782864E0,-2.591921568E0,-1.382245541E0
4.150387321E1,8.004778624E-1,-2.481354952E0,-1.453105807E0
4.151393471E1,5.524665713E-1,-2.213795900E0,-1.408512712E0
4.152389124E1,3.172833920E-1,-1.850331187E0,-1.291226506E0
4.153387940E1,1.401324868E-1,-1.551007271E0,-1.144008040E0
4.154395863E1,3.567452729E-2,-1.336593509E0,-9.784635901E-1
4.155391790E1,3.909535706E-3,-1.108129978E0,-8.349102736E-1
4.156392448E1,1.918116771E-2,-8.100276589E-1,-7.408370376E-1
4.157394617E1,3.933972120E-2,-4.740518034E-1,-7.060177326E-1
4.158387513E1,2.284635790E-2,-2.608598173E-1,-7.273979783E-1
4.159388648E1,-2.172236890E-1,-2.797966301E-1,-1.075591087E0
4.160392436E1,-4.218635559E-1,-3.494352698E-1,-1.356589198E0
4.161390771E1,-5.990144610E-1,-5.980573893E-1,-1.561839819E0
4.162394271E1,-7.230200768E-1,-9.083769321E-1,-1.660799980E0
4.163392536E1,-8.018217087E-1,-1.098966956E0,-1.691343307E0
4.164535440E1,-8.317540884E-1,-1.107519031E0,-1.676071644E0
4.165389148E1,-8.115955591E-1,-9.884002805E-1,-1.634532809E0
4.166389736E1,-7.615045905E-1,-7.941451669E-1,-1.571613669E0
4.167388928E1,-7.028615475E-1,-5.033733249E-1,-1.468988299E0
4.168398905E1,-6.417750120E-1,-1.435736865E-1,-1.344982743E0
4.169506709E1,-6.045122147E-1,2.046194971E-1,-1.266791940E0
4.170387048E1,-6.429967284E-1,4.941696227E-1,-1.302222133E0
4.171387094E1,-7.303504944E-1,6.823161244E-1,-1.447608113E0
4.172388544E1,-8.390845060E-1,7.873849869E-1,-1.658967495E0
4.173387859E1,-9.575923085E-1,8.258695006E-1,-1.888652802E0
4.174387959E1,-1.054719925E0,8.093761206E-1,-2.115894794E0
4.175396328E1,-1.106643438E0,6.872030497E-1,-2.328475952E0
4.176387463E1,-1.118249893E0,4.709567130E-1,-2.481192112E0
4.177387998E1,-1.084652305E0,2.131716013E-1,-2.525785446E0
4.178400332E1,-1.034561396E0,1.036434993E-2,-2.417051315E0
4.179391148E1,-1.024176717E0,-6.782640517E-2,-2.182479143E0
4.180388113E1,-9.239947200E-1,-1.808364689E-1,-1.991278172E0
4.181398448E1,-7.150788307E-1,-3.396614492E-1,-1.856887817E0
4.182388686E1,-4.731762409E-1,-5.113145709E-1,-1.675460815E0
4.183388528E1,-2.331061810E-1,-4.838256240E-1,-1.523355365E0
4.184395863E1,-1.176526472E-1,-3.298875988E-1,-1.470820904E0
4.185388151E1,-1.433089972E-1,-1.979407072E-1,-1.499531627E0
4.186388178E1,-1.940108091E-1,-1.509040743E-1,-1.608265638E0
4.187435444E1,-1.921782196E-1,-3.054529727E-1,-1.748764634E0
4.188402386E1,-8.100073040E-2,-6.750264168E-1,-1.801299095E0
4.189393151E1,1.065349057E-1,-1.099577785E0,-1.727384329E0
4.190392378E1,2.879618704E-1,-1.439829826E0,-1.610709071E0
4.191389905E1,4.247956872E-1,-1.619424105E0,-1.500753284E0
4.192390286E1,5.652947426E-1,-1.551007271E0,-1.560618162E0
4.193390336E1,5.555208921E-1,-1.397069216E0,-1.655302286E0
4.194386390E1,6.098878980E-1,-1.174714208E0,-1.711501837E0
4.195389759E1,8.010886908E-1,-9.761829972E-1,-1.738990784E0
4.196390128E1,1.085141063E0,-9.682417512E-1,-1.773810148E0
4.197395948E1,1.336206675E0,-1.230303049E0,-1.796412110E0
4.198386505E1,1.532905221E0,-1.563224554E0,-1.798855543E0
4.199389878E1,1.719219208E0,-1.728769064E0,-1.814127207E0
4.200391532E1,1.862161636E0,-1.734266877E0,-1.884376764E0
4.201387363E1,1.879876733E0,-1.688451886E0,-2.008382320E0
4.202392863E1,1.766866684E0,-1.507025003E0,-2.145827055E0
4.203392632E1,1.405234456E0,-1.080641031E0,-2.181257248E0
4.204393259E1,6.868569255E-1,-2.113797367E-1,-1.935689449E0
4.205387598E1,1.657888144E-1,7.022914290E-2,-1.561228991E0
4.206387398E1,-2.050063908E-1,2.699820697E-1,-1.112853885E0
4.207387871E1,-4.615697861E-1,3.982637823E-1,-7.157915831E-1
4.208388413E1,-4.511850774E-1,2.870863080E-1,-5.166494846E-1
4.209392509E1,-2.838079929E-1,5.434664711E-2,-4.573955238E-1
4.210392528E1,-2.113593929E-2,-1.179173589E-1,-4.439564943E-1
4.211391805E1,2.464230359E-1,-1.845016629E-1,-4.653367698E-1
4.212393421E1,4.229630828E-1,-2.602489591E-1,-5.050430298E-1
4.213388063E1,5.231450200E-1,-3.915849924E-1,-5.062647462E-1
4.214392359E1,6.153856516E-1,-5.125362873E-1,-4.610607326E-1
4.215392582E1,7.106806636E-1,-5.644598007E-1,-4.103589058E-1
4.216387555E1,7.681019902E-1,-5.986682773E-1,-3.889786303E-1
4.217392001E1,7.852061987E-1,-6.029443145E-1,-3.926438093E-1
4.218387332E1,7.595498562E-1,-4.862690866E-1,-4.146349728E-1
4.219392440E1,6.868569255E-1,-2.846835554E-1,-4.751106203E-1
4.220391524E1,5.891184807E-1,-1.590285636E-2,-5.032104254E-1
4.221387755E1,4.883256853E-1,2.357736230E-1,-4.610607326E-1
4.222387690E1,4.388455749E-1,4.184223413E-1,-3.663766086E-1
4.223387328E1,4.968777597E-1,5.644191504E-1,-2.808554769E-1
4.224388432E1,9.861809015E-1,8.234260082E-1,-2.057190537E-1
4.225392674E1,1.354532599E0,9.908030629E-1,-1.794518381E-1
4.226388017E1,1.683178067E0,1.036007047E0,-1.660128087E-1
4.227407936E1,1.868270278E0,9.358252287E-1,-1.965560764E-1
4.228400251E1,1.860939860E0,7.440135479E-1,-3.175073862E-1
4.229388298E1,1.717386603E0,5.674734712E-1,-4.134132266E-1
4.230396155E1,1.544511676E0,4.575177133E-1,-4.115806520E-1
4.231386821E1,1.393628001E0,4.538525045E-1,-3.712635338E-1
4.232387132E1,1.288559198E0,6.230621934E-1,-3.730961382E-1
4.233386544E1,1.287948251E0,9.168884158E-1,-4.390695691E-1
4.234386782E1,1.366749883E0,1.168564796E0,-4.958800375E-1
4.235386490E1,1.405234456E0,1.379313350E0,-4.763323665E-1
4.236386482E1,1.325821996E0,1.585174918E0,-4.219653606E-1
4.237390509E1,1.102856159E0,1.762936711E0,-3.761504591E-1
4.238386644E1,7.595498562E-1,1.816692829E0,-3.059009612E-1
4.239386924E1,3.624874353E-1,1.710402250E0,-1.782301068E-1
4.240395709E1,5.644395202E-2,1.510038495E0,-1.024217624E-2
4.241388032E1,-8.918635547E-3,1.252253413E0,1.424741447E-1
4.242392605E1,1.706757396E-1,9.510968328E-1,2.298278660E-1
4.243392597E1,4.614475965E-1,6.187861562E-1,2.793079615E-1
4.244388363E1,7.320609093E-1,3.854356110E-1,3.177924752E-1
4.245387628E1,9.177639484E-1,2.712038159E-1,3.300097585E-1
4.246387390E1,9.648005962E-1,2.504343987E-1,2.866383493E-1
4.247387228E1,8.585100174E-1,3.524488807E-1,1.986737400E-1
4.248391944E1,6.648657322E-1,5.497583747E-1,9.238318354E-2
4.249391951E1,4.388455749E-1,7.537873983E-1,-4.133523442E-3
4.250393505E1,2.085493803E-1,8.765712976E-1,-5.605706945E-2
4.251388824E1,5.461135507E-2,8.924537897E-1,-2.612467110E-2
4.252391059E1,1.918116771E-2,8.063217998E-1,6.550510973E-2
4.253389336E1,8.026769012E-2,6.401664615E-1,1.656870246E-1
4.254394132E1,2.042733282E-1,4.856174886E-1,2.408234477E-1
4.255393455E1,3.551570475E-1,4.214766622E-1,2.823622823E-1
4.256389009E1,5.060408115E-1,5.069978237E-1,2.976339161E-1
4.257401363E1,4.871039093E-1,6.817052960E-1,3.006882370E-1
4.258388932E1,4.119675159E-1,8.533583879E-1,3.086294830E-1
4.259394474E1,3.026226461E-1,9.394904375E-1,3.043534160E-1
4.260392805E1,2.360383272E-1,9.028385282E-1,3.208467960E-1
4.261389928E1,2.592512071E-1,7.128593922E-1,3.562769890E-1
4.262393124E1,3.392745554E-1,4.043724239E-1,3.623856306E-1
4.263388624E1,4.034154117E-1,1.294830739E-1,3.184033334E-1
4.264404436E1,4.455651045E-1,4.212934151E-2,2.646471858E-1
4.265392774E1,4.962669313E-1,1.190983653E-1,2.377691120E-1
4.266387967E1,5.775120258E-1,2.076738179E-1,2.322713286E-1
4.267391990E1,6.776939034E-1,2.534887195E-1,2.347147912E-1
4.268388032E1,7.607715726E-1,2.852537036E-1,2.695341110E-1
4.269389201E1,7.821518779E-1,3.011361957E-1,3.367292881E-1
4.270388394E1,7.210653424E-1,3.017470539E-1,4.045353234E-1
4.271386386E1,6.098878980E-1,3.286251426E-1,4.503502250E-1
4.272387794E1,5.243667364E-1,4.104810953E-1,4.790608883E-1
4.273390578E1,5.158146620E-1,4.324722290E-1,4.931108057E-1
4.274390351E1,5.762903094E-1,3.182404339E-1,5.047171712E-1
4.275389874E1,6.770830750E-1,1.630806625E-1,5.157127976E-1
4.276396109E1,7.681019902E-1,5.923357233E-2,5.205997229E-1
4.277386801E1,7.870388031E-1,1.219694316E-2,5.297626853E-1
4.278389770E1,6.960198879E-1,-2.323323861E-2,5.370930433E-1
4.279389751E1,5.090951324E-1,-4.827871546E-2,5.230431557E-1
4.280389640E1,2.671924531E-1,-1.773545146E-2,4.973868430E-1
4.281386871E1,1.979203336E-2,1.952732727E-2,4.876129925E-1
4.282397467E1,-2.361605167E-1,-1.223766431E-2,4.637892544E-1
4.283387620E1,-5.513669252E-1,-2.812016010E-2,4.094222486E-1
4.284488367E1,-8.769581318E-1,5.068145320E-2,3.342858255E-1
4.285390205E1,-1.134132385E0,1.685784459E-1,2.585385442E-1
4.286386501E1,-1.282572627E0,2.583756447E-1,1.711848080E-1
4.287386236E1,-1.350378633E0,2.962492704E-1,6.306164712E-2
4.288386847E1,-1.384587169E0,3.212947547E-1,3.807724454E-3
4.289390686E1,-1.167119145E0,5.845776796E-1,-9.881763905E-2
4.290387082E1,-1.090760946E0,4.740110934E-1,-1.238631159E-1
4.291386855E1,-1.046778679E0,2.418822646E-1,-1.451823302E-2
4.292389947E1,-1.000352979E0,3.418809548E-2,1.601892263E-1
4.293390051E1,-9.801943302E-1,-9.531533718E-2,2.438777685E-1
4.294387151E1,-9.746965766E-1,-1.918320507E-1,2.316604704E-1
4.295389836E1,-9.410989881E-1,-2.694119215E-1,2.108910531E-1
4.296391655E1,-8.427496552E-1,-3.335527778E-1,2.231083512E-1
4.297387674E1,-7.120245099E-1,-3.989153802E-1,2.548733354E-1
4.298392690E1,-5.831319690E-1,-4.764952660E-1,3.122946918E-1
4.299390009E1,-4.762305617E-1,-5.247535706E-1,3.501683176E-1
4.300387786E1,-4.322482646E-1,-4.667214155E-1,3.116838038E-1
4.301403867E1,-4.682893157E-1,-3.671503663E-1,2.328822017E-1
4.302388705E1,-5.635842681E-1,-2.578054965E-1,2.047823966E-1
4.303393867E1,-6.643770337E-1,-8.431976289E-2,2.670906484E-1
4.304388267E1,-6.216164231E-1,8.794423938E-2,3.269554377E-1
4.305394655E1,-4.365243018E-1,2.259997725E-1,3.684942722E-1
4.306388128E1,-3.180164397E-1,2.577647567E-1,3.807115853E-1
4.307393874E1,-3.296228945E-1,2.174476683E-1,3.342858255E-1
4.308393186E1,-3.656639457E-1,2.162259221E-1,2.615928650E-1
4.309394290E1,-4.065919220E-1,2.907514870E-1,2.017280757E-1
4.310388397E1,-4.365243018E-1,3.243490756E-1,1.516371220E-1
4.311388197E1,-3.846007586E-1,1.752979606E-1,1.320894361E-1
4.312397255E1,-1.879021525E-1,-5.866342410E-2,1.375872195E-1
4.313495267E1,1.040914431E-1,-2.254296392E-1,1.473610550E-1
4.314617497E1,5.518556833E-1,-2.681902051E-1,1.937868148E-1
4.316388082E1,5.555208921E-1,-1.447954178E-1,2.609820068E-1
4.317388594E1,3.832568526E-1,1.209309548E-1,3.171815872E-1
4.318396397E1,1.065349057E-1,4.679023921E-1,3.239011168E-1
4.319394155E1,-1.170417815E-1,7.617286444E-1,2.976339161E-1
4.320392874E1,-2.025629282E-1,9.333817363E-1,2.976339161E-1
4.321389713E1,-1.280373633E-1,7.153028846E-1,2.884709239E-1
4.322388344E1,1.734857075E-2,5.522018671E-1,3.098512292E-1
4.323387959E1,2.189340889E-1,4.446895421E-1,3.220685124E-1
4.324392617E1,4.186870456E-1,3.542814851E-1,2.939687073E-1
4.325390990E1,5.597969294E-1,3.487837017E-1,2.579276860E-1
4.326388474E1,6.074444056E-1,3.933768570E-1,2.292170078E-1
4.327388701E1,6.288247108E-1,3.701639771E-1,2.023389339E-1
4.328393394E1,6.166074276E-1,4.068158865E-1,2.102801800E-1
4.329391824E1,5.549100041E-1,4.336939752E-1,2.218866199E-1
4.330390021E1,4.761083424E-1,4.795088470E-1,2.432669103E-1
4.331393986E1,4.156326950E-1,5.094412565E-1,2.860274613E-1
4.332389201E1,3.722612858E-1,4.465221167E-1,3.074077666E-1
4.333389601E1,3.093421459E-1,3.573358059E-1,3.074077666E-1
4.334399486E1,2.091602534E-1,3.170186877E-1,3.086294830E-1
4.335389797E1,9.615018964E-2,2.760907412E-1,3.141272664E-1
4.336389051E1,2.443436533E-4,1.533068120E-1,3.159598708E-1
4.337392228E1,-5.656612664E-2,-7.637851685E-2,3.122946918E-1
4.338609267E1,-6.572910398E-2,-3.524896204E-1,3.135164082E-1
4.339481978E1,-3.579670563E-2,-5.626271963E-1,3.208467960E-1
4.340388740E1,2.040289529E-2,-6.738047004E-1,3.257337213E-1
4.341487405E1,7.721336931E-2,-6.505917907E-1,3.257337213E-1
4.342396370E1,1.108109578E-1,-4.600018859E-1,3.245119750E-1
4.343390544E1,1.334129572E-1,-1.967189759E-1,3.465031385E-1
4.344387020E1,1.566258371E-1,-6.129011512E-3,3.923180401E-1
4.345386947E1,1.627344936E-1,9.038768709E-2,4.472959042E-1
4.346394847E1,1.303586364E-1,1.362025887E-1,4.790608883E-1
4.347386990E1,6.133086979E-2,1.636915207E-1,4.833369553E-1
4.348386497E1,-4.031712189E-3,2.137824744E-1,4.821152091E-1
4.349386955E1,-6.023131311E-2,2.632625699E-1,4.735631049E-1
4.350387020E1,-1.170417815E-1,2.785341740E-1,4.760065675E-1
4.351392505E1,-1.933999509E-1,3.035796583E-1,4.967759550E-1
4.352393170E1,-2.734232843E-1,3.793269396E-1,5.212105513E-1
4.353393120E1,-4.120897055E-1,5.833559632E-1,5.065497756E-1
4.354391720E1,-5.031086206E-1,6.890356541E-1,5.138801932E-1
4.355397424E1,-6.063448191E-1,7.941044569E-1,5.438125730E-1
4.357088844E1,-7.193548679E-1,9.956900477E-1,6.293337345E-1
4.358388678E1,-6.692639589E-1,1.059830785E0,6.537683010E-1
4.359388744E1,-5.556430221E-1,1.048224330E0,6.763703227E-1
4.360398336E1,-4.359134436E-1,9.419338703E-1,6.934745908E-1
4.361396917E1,-3.516140282E-1,7.904393077E-1,6.904202104E-1
4.362388282E1,-3.094643354E-1,6.474968195E-1,6.794246435E-1
4.363388674E1,-3.009122312E-1,5.375410914E-1,6.708725691E-1
4.364391874E1,-2.862514555E-1,4.868392646E-1,6.653747559E-1
4.365388155E1,-2.007303238E-1,4.905044138E-1,6.531574726E-1
4.366395124E1,-6.450737268E-2,4.917261302E-1,6.672073603E-1
4.367387544E1,6.438519806E-2,4.758436382E-1,6.904202104E-1
4.368393694E1,1.425759345E-1,4.556851089E-1,6.934745908E-1
4.369425970E1,1.657888144E-1,5.002782941E-1,6.604878306E-1
4.370390720E1,1.425759345E-1,5.864102840E-1,6.048991084E-1
4.371389032E1,1.047023013E-1,6.255056858E-1,5.450342894E-1
4.372390797E1,7.660250366E-2,5.974058509E-1,4.680653214E-1
4.373390844E1,8.637634665E-2,5.613648295E-1,3.813224435E-1
4.374552132E1,1.645670831E-1,5.448714495E-1,3.275662959E-1
4.375427309E1,2.977357209E-1,5.491475463E-1,3.165707290E-1
4.376388186E1,4.687779844E-1,5.363193750E-1,3.171815872E-1
4.377387044E1,6.752504706E-1,3.329012096E-1,3.342858255E-1
4.378388113E1,8.585100174E-1,6.534221768E-2,3.489466012E-1
4.379397586E1,9.690766335E-1,-6.171774864E-2,3.367292881E-1
4.380390828E1,9.935112000E-1,-1.834631711E-2,2.988556325E-1
4.381432455E1,9.593027830E-1,1.007723957E-1,2.420451641E-1
4.382387420E1,8.896641731E-1,2.131716013E-1,1.711848080E-1
4.383387440E1,8.010886908E-1,2.620408237E-1,1.088765413E-1
4.384388890E1,6.905220747E-1,2.748689950E-1,8.138760924E-2
4.385387478E1,5.652947426E-1,3.335120678E-1,1.082656756E-1
4.386388124E1,2.818532288E-1,6.505511403E-1,2.224974930E-1
4.387388294E1,1.028697118E-1,8.222042918E-1,2.719775736E-1
4.388391328E1,-9.382890165E-2,9.187210202E-1,3.055751622E-1
4.389400551E1,-2.844188511E-1,9.608706832E-1,3.055751622E-1
4.390388290E1,-4.420220852E-1,9.517077208E-1,2.793079615E-1
4.391391201E1,-5.519778132E-1,9.266622663E-1,2.188322991E-1
4.392388574E1,-6.148969531E-1,9.376578331E-1,1.546914428E-1
4.393396213E1,-6.655987501E-1,9.382686615E-1,1.149851978E-1
4.394387320E1,-7.242417932E-1,8.845125437E-1,9.727010131E-2
4.395390994E1,-7.767761946E-1,7.721133232E-1,1.064330861E-1
4.396390117E1,-8.048760295E-1,6.499403119E-1,1.094874069E-1
4.397386790E1,-8.164824843E-1,5.638082623E-1,1.009352952E-1
